TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
136.301133787,0.716813,1.29039,0.185058,0.728449,0.373845,0.040643,0.422947,0.404255,0.704343,0.0363796,0.568196,1.4135
136.347573696,0.14078,0.965346,0.258978,1.44954,1.67656,0.0659846,0.201767,0.295887,1.07975,0.013505,1.07774,0.208735
136.394013605,0.100511,0.956675,0.19988,1.50044,2.22298,0.0329715,0.0623992,0.0682091,0.782822,9.61607e-05,1.00838,0.10343
136.440453515,0.0307442,0.816171,0.144765,1.51549,2.47891,0.0386901,0.0232203,0.0361757,0.536115,0,0.919209,0.126399
136.486893424,0.0236352,0.594201,0.104461,1.55264,2.4761,0.0422756,0.0303073,0.0012815,0.441137,0,0.881375,0.299108
136.533333333,0.0101633,0.515844,0.0583082,1.49575,1.87527,0.0340808,0.0428837,0.00142722,0.390562,0.00480042,0.813237,0.480409
136.579773243,0.0397036,0.541754,0.47535,1.23699,0.738612,0.00690822,0.0417133,0.0943238,0.343683,0.0330392,0.874065,0.472781
136.626213152,0.0474213,0.508325,0.665792,1.13893,0.232441,0,0,0.633789,0.00159239,0.0767817,0.96033,0.295781
136.672653061,0.0332998,0.465551,0.598786,0.991464,0.254445,0,0,1.02429,0,0.177278,0.680066,0.717919
136.719092971,0.178226,0.576142,0.602261,0.478165,1.18499,0,0.0407683,0.929073,0.270348,0.087464,0.369115,1.05886
136.765532880,0.294269,0.637331,0.578397,0.15049,2.33984,0,0.0801123,0.537881,0.788469,0.0698569,0.091839,0.863092
136.811972789,0.275989,0.638849,0.354543,0.00976744,3.40634,0,0.0835097,0.0945675,1.12014,0.0136913,0,0.915201
136.858412698,0.186699,0.692742,0.0951412,0.00407995,3.95294,0,0.0441241,0.0203776,1.09082,0.00837835,0,1.05064
136.904852608,0.0682223,0.701354,0.199045,0.001567,4.06259,0,0.00600974,0.0387538,0.769379,0.00315306,0.000605559,1.15275
136.951292517,0.151608,0.695675,0.104309,0.000995105,3.82043,0.00333312,0.0820282,0.22895,0.438661,0.0692027,0.283387,0.827888
136.997732426,0.218031,0.97701,0.0930243,0.281696,3.43192,0.0199633,0.121548,0.39083,0.250771,0.0725811,0.681186,0.488964
137.044172336,0.301071,1.33456,0.218587,0.528496,3.52426,0.0214415,0.226514,0.428543,0.0692088,0.0122306,0.966666,0.0993268
137.090612245,0.368216,0.994893,0.244102,0.61635,3.38047,0.0378485,0.0899831,0.328838,0.102963,0.0170752,0.667234,0.587745
